x,m1,m2,m3,y,c
0,0.9246860932988856,0.8338708983215402,-0.054591254078377005,1.958375882775431,-0.07050720172135848
1,-0.13318043412625594,0.44905218624155196,-0.9094448021148136,3.1990822906475236,0.0814866742989875
0,-1.057546513050789,0.13175500503935136,-0.7859817322752437,2.0468799904323687,0.01549990355111968
0,-0.48498433988375894,0.459219250018748,0.5361499584060986,3.674403289000749,-0.058488782992719826
1,0.56993955982513,1.6452340529391394,2.1364480716793968,5.594662192118106,0.047800572020299796
0,-0.46903267525908965,0.05723877478404181,-2.501127297030747,-0.6989427419479066,0.17115489356148206
1,1.2503924940615219,-0.4120338141335513,-1.4711066285758936,1.5818490207911822,0.01884224332560316
1,1.6718260201165478,-0.740776921824323,1.9114603951020257,5.12660243359206,0.17829552348819572
0,0.45276478929066555,0.4683731086645232,1.7859018080449707,3.342516167689293,-0.09693308557600117
0,0.10858204031990518,-1.4022038245276234,2.127615630968079,3.6123021363648125,-0.1034556479785514
0,-1.1042706632977815,-0.5255108453261892,0.454123162169952,0.6430051760505512,0.054967910789854
0,0.2340157007655292,0.6978786231251085,0.05581188142148478,4.096326357570439,-0.017303107753889164
0,-0.2724373827826663,-0.8737204455374217,2.540737820985608,3.137908144775709,0.02621997311282059
0,1.3661863224177724,-0.5164937077409824,0.7731864861587504,2.818430618767612,0.09093841941139796
0,-1.3495911744978157,1.8385944527007083,-0.1858579160869796,2.642861091353728,-0.03395226338332201
1,2.2876552713120684,0.1556309982865393,2.173484264089933,5.471295831861555,-0.020875385997573832
1,2.274439357451801,-0.9556281164041679,-0.08733241339560692,3.4325793634077555,0.062157750836737
0,0.6046784854530252,-0.43523924104463774,0.05125108403680262,2.8539630347556995,-0.02527779149766668
1,1.2929497289010783,1.2783122914852372,0.11663345893846581,5.098830645652978,-0.014315297132805362
1,-1.1954832031636047,0.46213747607125877,1.3412433523835818,2.7638586047157743,-0.004931920775506898
1,1.0228228907717758,1.2300166885071206,-0.5792691820252005,5.140474055983378,0.00271344916234288
1,1.2360844782501113,0.5221108560542822,1.4892849442453409,4.445432349659031,0.19627706888078783
1,-0.3309608767764711,0.9414987680452312,1.607231957724128,5.047408625705029,0.07263483494650376
1,0.7854753819550402,1.6304888307336367,0.4070308760678452,4.5516805694071385,-0.027735033405653614
1,1.355263145535821,-0.020855009218026025,1.878444760521926,4.511679425143494,-0.05559102479265611
0,0.06750317750743848,0.9372398835813381,1.0301109893556737,5.09053647665438,0.14007737037466536
0,-1.852588813273483,-0.9669142469576869,1.653442586230515,1.7602018756111286,0.07643718778635061
1,2.1944963876243166,-2.0057825700448944,0.2599643680727566,1.2789176006289842,-0.0717424697798919
0,0.6720639492741768,-1.5121962066295647,-0.06857845558834694,1.6783191223554077,-0.09743591948583714
0,-0.5553716756682129,-0.6696441556969448,-0.6014625126891402,0.968894251382382,-0.10513625095859153
1,0.034591938169047314,1.0991133001759112,1.1149756644252082,3.93446321360381,0.09731185064339726
0,-2.363942581730794,1.1856326778528103,-2.8830616231442727,-0.6905598458512876,-0.08180685997656298
1,1.0367883426981066,-0.10651967789495916,0.2014584201847596,3.9070757513677097,0.003211071487366396
1,1.2557336448134364,-1.9318170180698848,0.9597011157930868,3.239745430563336,-0.040763465577479036
0,-1.1088130313110987,0.07760096303796216,-0.6665894026798503,-0.25933579183354993,0.1937635260760628
0,-0.8333382453465401,0.24014675606481675,-1.397076654504214,-1.4050912187980262,0.08450629560620888
0,-1.0243503782405587,-0.9433417464310996,-0.31803153477591795,-0.5574786392609745,-0.18141980492352486
1,-1.1388165227810745,0.5777671949369504,0.7488157708665238,2.8467909130364744,0.09773504681217685
0,0.9137574052003966,0.9310760924189387,-0.5065971550575159,1.2589065474265235,-0.18043742350297387
0,1.1451554557261567,-0.14168131886550456,0.4110340232940523,3.06669964292353,0.10799976912963127
1,-0.053281451009544914,1.6459524274008668,0.6482367459122012,3.4481515933988898,-0.0373747881769755
1,-0.6242554473056957,1.5944019528170623,-0.003899975596751419,2.5784941323885078,0.11825921657947197
1,1.4072592912349275,0.693862923347365,-0.07523184483568321,5.557609619098715,-0.05894177537388517
0,-0.2974619012266708,0.5392164780386812,-0.9631523084332898,0.7825231949510455,-0.05547064743102496
0,1.5750394543692483,0.8984609128434233,0.32632395095479944,3.511590317704101,-0.25650012855901516
0,-0.3811000545081884,-0.4429604383358915,0.419355637517836,2.8645596518646204,0.027964163427099616
1,-0.9748688464980543,0.567983705659797,1.1305719976535802,3.8818751588999314,0.154060714855672
1,1.3051468092370155,2.3240160136754047,1.0562502813935162,5.432778130527383,-0.1307601794182177
0,0.7214190314901829,1.6142765808244228,-0.9641593415606833,2.1188401998029183,0.1778205854038999
0,-0.8209000310769571,0.1973837706901372,-0.7263353477232735,1.8535865544707963,0.21874330119641616
0,0.26945065501588134,0.19313844395898394,0.25924338164267074,3.4799342044739277,-0.08231333331350588
0,-0.9903496124289493,-0.10793487841586624,1.9252725974679876,1.6495381910932878,-0.0953110673441121
0,0.41639774935127977,-0.7769183023862684,0.1262576474182353,-0.22637508141262072,0.053498081218647846
1,1.5612215461842998,-0.08648246359811884,1.1153535752988717,5.600559312477381,-0.11164194237600261
0,-0.38110621032330627,-1.6911669239665912,1.4476544085826288,1.6648165448057886,-0.005910472809088792
0,0.14715298351280587,-0.21368643057882503,0.9148991406450345,2.2125538335649924,0.10198117163004904
0,1.01209865894437,1.3722087288600788,-0.45739155538326587,1.775038894229516,0.04312275938884301
0,-0.7829498707214895,1.5808402642196702,-0.2573606056981631,2.8926458540275988,-0.07890125246255732
1,1.6485689420502816,0.752869634023864,0.6421171364809505,4.007730411548802,-0.05086332174990369
0,-0.8482047146701985,0.0696771430447795,0.17141369709343995,1.6581116762997676,-0.15788909317713123
1,0.5339614226901914,-0.09659572907795179,-0.8164054650451144,2.261353882313492,0.03825956010124662
1,0.726025707693311,-1.6163906607246854,0.3271499063973904,1.9539394236008363,-0.16843012840985094
0,1.2144868371727002,0.17006431495881244,-1.675854370867654,1.9420903123631676,-0.22270337677520302
1,0.8588728354615829,-0.7769732542646808,-1.0534318428956424,4.95270499128354,-0.03409340997547521
0,-0.5449893337384014,-1.2241782466792424,1.2198037816915162,0.6875500203976789,0.14528377861017755
0,0.012441091930121686,0.21017987359471976,-1.3083272149486163,4.473995013748811,0.1089977060830101
1,0.538952943098885,-1.15760633166434,-0.25415701710370925,2.2942799458165073,0.06255079110427605
1,-0.5078888019089154,1.1916507369827911,-1.4299772322993374,2.8445220423526343,-0.19081939823293959
0,-0.6886779793685421,0.2157215149962868,-0.8435321207262761,2.018626416904801,-0.2024487673066318
1,0.23506134646131133,0.40144551397761513,0.8693447961807829,5.357535609493016,0.006347566529032182
0,2.2005497978644444,0.10263276612017971,-0.6590812101267559,3.4982838717329936,-0.0778921524688577
0,-0.7584166303151578,-0.24389907716408415,-0.9368720890573573,0.7600029061205739,0.10698398072651405
0,-0.5431061178978265,0.6368548368159843,-2.6056119952907575,-0.03649916105962722,-0.05346577137065705
0,-0.7940276808838956,-0.5829394218036839,0.3259556695970274,0.9512365735566886,-0.0046723855821927856
1,-0.05509561117520072,-0.1399702898542178,-0.7716546913509685,2.284016578257898,0.03922991637403684
0,1.324352277369061,0.19988735091370619,-0.5253424993557404,1.7664065999159377,0.06890430161949462
0,-0.6308245379966518,0.1871792852512383,0.9589778402985157,2.790918510025278,0.02448044262041119
0,0.8456019205831471,-0.41309217214144167,-0.8343992888495456,2.233607049820139,0.02436531826010195
1,2.305923747592487,-1.1991674876790963,-0.8111679847376622,1.9687197650260866,0.08137402492295714
1,1.172090243937661,1.2743160170930434,0.8452157577688877,4.171051664939489,0.008942877372209493
1,0.8193477999359629,0.6046662996774497,0.09188370907470338,3.14575814915907,-0.07597405997529011
0,0.9140355575749796,1.6445390105692397,-0.5386711038985659,3.227245468454133,-0.16138984058673694
1,-0.6039624796991017,0.2895530135784003,0.45594738339630775,3.41660674244996,0.13177486380954365
1,-1.1635205173459098,-0.38431929949835814,-0.42367825476993853,2.150799432183831,0.18649873673175218
0,1.4363374765305084,-0.4386159920943575,0.37149856634344325,1.9336390554893892,0.20078486280195978
0,1.1916490880596982,0.8121846274117656,-0.1959151954778265,1.8317124573763752,0.06202403167288267
1,0.5645532365601685,0.3115191718547501,1.6652783589636488,5.271279585597991,0.20582311625187658
0,-0.16996909820980283,1.0044174771684082,-0.6128123460042051,0.7767464798836939,0.0728208623291375
1,0.6351249518501604,1.549570131309751,1.0714889503760368,6.100519513154415,0.06993120782076385
1,-0.16787114476977202,1.0798239191335224,-0.19350270852311358,1.9357363489255506,0.16349074936021818
0,-1.060863572874465,-0.01602390968487847,-0.4464838382923,0.5486437466718985,-0.012899775530570305
1,0.03923554324449326,0.3222414443065104,-1.7059248214485436,2.8566202187436067,-0.11861048348110924
0,0.22509499547913972,0.144015383596607,1.6863428077779654,3.7806522922186234,-0.018080080204795106
0,-1.2796555518918116,1.538847426942618,-0.3499704196302483,0.6123366150451721,0.09820480195683928
0,-0.16941124211562025,-0.632918233278309,-1.0703055999332074,-0.15238784319649484,-0.06881985700953981
0,0.6763902295596147,-1.6597717820003188,2.2762963278210315,3.9821151696945254,0.045531443024486945
0,1.7838233546960092,0.7510243034232983,-1.3571693795271687,3.2165681309466856,-0.10014333756195837
0,-0.7897004809559689,-0.37446204290258894,0.7154780631598361,0.9084287396382,-0.04685246051809144
1,-0.1655545728103076,0.03374739718645285,0.09189294316503924,1.8484529112541903,0.10536071518124848
0,-0.620519050183082,-0.04971587791574153,-0.9544578285365737,0.666258542749733,0.06288883735600384
1,1.2743117078095036,-0.7051758553812377,0.68885297271168755,3.964749382195083,-0.12994871919709025
0,-0.861580107077438,0.5767025709692675,-2.16488471523552,1.2751687749155698,0.012453404071226522
1,1.1822689496097958,-0.14751460333047786,2.558184800327655,5.8544983894336,-0.0679227792664176
0,0.6053671518767743,0.3675516399771467,2.442194254524847,4.979302954815637,0.06392064842057112
1,-1.6820500722793028,-0.5708415076921733,1.6113369330670275,2.698517008337157,-0.31424822737337627
1,-0.5504662422931786,-1.5690121989270684,1.1759222313749818,2.0238815405664394,-0.028976168513977815
0,1.87649440581123,0.23534362251899818,0.0668361842810182,1.7233525549717457,0.017279803897454486
1,1.0781178665815976,-0.537394718586863,0.792840337913887,3.2562050696761626,0.07049182891640023
0,-2.2686674626319685,-0.4622838210803596,-1.3610262014121333,-0.9639792654615603,-0.08573842527189829
1,-1.0820427646604545,-0.6248597948798341,-0.8122832527063915,2.196953674475179,0.09788014679559076
0,-1.1683604033938313,-0.43731339442957645,-0.7552680944332038,0.5197034187782679,-0.24562304750145594
1,0.22851768736241582,-0.3226004286601049,0.6951112139370644,4.590806691292294,0.051460117952387044
1,0.25382118612094573,-0.7302003774593409,0.39220111192971857,2.2043614688710043,-0.10948105632197408
1,-0.27478118755574554,0.7197097904325118,-0.33431163503842526,1.2956041715744973,0.0590764232745843
1,0.47572968233115076,-1.602945385054824,-0.14524531474854802,1.913337274415663,-0.026139881820977703
0,-0.5364465940295555,0.4276709062312676,0.4160116166432512,1.7412464208998075,0.07182733510021354
0,-0.21854375812453322,-0.7111814063750672,0.30770652894006123,1.2765475283666303,-0.03220372869861663
1,1.3048260874435833,-0.9181711455729925,-0.5803976007191407,2.7842022840936855,0.027945377894070218
0,-0.704691767678173,-0.8984836695119105,0.7507589638646793,-0.33648313802354995,-0.04844641324005008
1,0.09478148874777048,-0.36307983858023657,1.4333582580000048,4.146483086863016,0.008922034311619626
0,-0.046662760645538405,-2.297117042751625,-2.801233690152061,-2.5579410512634184,-0.07811276846337771
0,1.0940195745351178,-0.7295362874662203,1.2271888311497972,1.0981352054392333,0.01924580347778338
1,-2.4890385553252,1.8480177806177807,0.5753277173015217,3.8955419619000065,0.21087151670988424
0,-0.3134798724005787,1.1139987203448631,-0.08463224249031222,3.9884259483101445,0.01433286187578904
0,1.2592742266583201,1.4388294207380428,0.3873341424778615,3.4185239140211783,0.07058172426048696
0,0.5897800162685543,0.900528100016249,1.338722100185465,4.581873481872209,0.04019458114532273
0,1.3199730506241536,0.8949671618856465,-1.2526974010459657,3.082062951763979,0.02127814300908146
1,0.37552863270833753,0.7791779754549167,3.4200869255215722,5.775180156183747,0.13521278408940507
0,-1.7370542484751386,0.7159150889318798,0.4274954112491456,1.6702701463482932,-5.588442337629964e-4
0,1.260018880861878,0.844457771261446,0.6551605520214286,3.5813625012507515,0.11851662012208662
1,0.7730933597948139,1.5361460409635574,0.539387169897228,4.259341594318453,0.066139242182502
0,0.18003436937480133,-0.10878834377460575,-0.05160627826510457,2.411765909376737,-0.03468181649342777
0,1.0476747035133336,0.7867729725910902,-0.5102808431422478,2.962141301404961,3.55289211354794e-4
0,0.10086745556718842,-0.44171140686851795,0.8716680461543241,2.952618496607211,-0.12961863269069784
1,-0.6853911683051762,-0.7140928362876583,0.042442148658765964,2.329114759178255,-0.13854975374619025
1,1.1011864774920677,0.5488365696509023,1.195735674986164,4.983522974667283,0.0036808084822147753
1,-1.0309810046966121,0.701814740827792,-0.17904437001155046,3.9705446655959205,-0.05050023910782382
0,1.6242427056309967,1.0454042873101657,1.0432220761628002,5.416302667243829,0.011429609887328164
0,0.11304155727916021,0.16727592810699096,-1.1225285802104743,2.1745347747949686,0.06803864618330305
1,-0.10372447462105293,1.9927764161690906,0.806651047213125,4.77761354359002,-0.08188426888913564
0,-0.22542205694160974,-0.8280594688325306,0.3419974412738001,2.6331180392742364,-0.06232924729161965
1,-0.783669112702036,1.6529294938782089,1.5100617087655626,5.34747342156647,0.11843499860294887
0,0.28746119229550393,-1.2284537070356687,1.1374101385778272,2.4502802978897487,0.1576372884904534
1,-0.4097334351982482,-0.25017125515633826,-1.5508266734731422,0.71308875349378,-0.03890600328546501
1,-0.07195111128778545,0.352469927539304,-1.229158306754099,2.0818939691228815,-0.040454806129405003
1,-1.7973885941116812,0.21930432003985417,0.9681506767190626,2.7722568917301467,-0.06286000480880616
0,-0.7294099525999922,-0.303113941690199,0.464477553202716,0.6370462308952782,-0.22424309563405587
0,1.4772146328854339,-0.5886235792085921,0.4031419386989392,2.743249900673173,-0.010637745796519077
0,0.9982154870465549,0.50507924583075,-1.8215769908580766,1.3237922046091513,0.13397680861915226
0,-0.18438892907232834,-0.14567921572599637,0.6387888224642501,0.19222548168834191,-0.020284282257560626
0,0.8038445183484351,0.9580767741163511,-1.438343230772041,1.9168832193412555,-0.06103457397483583
0,1.0581507126070286,0.7730150717618987,-1.3276303612100973,0.9139024340857066,0.018554910878601696
0,1.006103334741884,1.5571844960801915,-1.5456507506951873,0.7286383414626137,0.01829229738231256
0,1.7702333036740734,-0.4287531308565011,0.8097796019478243,1.9682857891963705,0.026750902103444097
1,-1.439796464813828,0.9535129349196821,1.933690249910349,2.8776127029492726,0.0669432252791006
1,-0.38696786868957317,-0.7967343107512146,-0.3689641330655068,1.8819005693851751,0.02937690608225346
1,-0.719588244479442,-0.44905785866811443,1.812557169391738,2.6954052842579466,-0.04422489408138519
0,-0.5232728653071891,-0.44898568150083007,0.6162563643623671,1.9413668905962156,0.023289644462619497
1,-1.3654239383561633,-1.5530876561753286,0.5125486919743374,1.4785095184018693,-0.11032565392446235
0,-2.4736223570589826,-0.9004704954354077,-0.5835112328235598,-0.6881473781220974,0.03900713661240579
0,1.3703677110394916,1.3228860692763762,-0.1703717265300876,3.8228745208192967,0.12724761004155868
1,-0.20429613100840993,-0.21240468709455732,-0.038778166023860486,1.6090707172784162,0.23034272650020574
0,-0.2141954958580037,-0.4842403179469679,-0.5393619918111207,-0.10341021399626829,-0.13196455702787332
1,1.1531174786264995,1.296083447041271,-1.2390186913208512,4.179199491719894,-0.012411531990588082
0,0.44748635107592544,0.40190442653414177,0.03461763872348079,2.5037353434743737,-0.17254981145378498
1,0.258147147943326,-0.15360047624306783,-2.450762769724934,2.686969221226345,-0.22254903608007992
0,0.8630505859735051,-0.05333230656908981,0.516156743202467,1.5737341054941831,0.007751088540569675
0,-0.8261493558200865,0.5878635679929058,-1.0073057037895443,0.972072485423,-0.09184981966996825
0,-1.3651946286703724,1.0399354438910393,0.7983463460382335,1.2577552990841774,-0.12949210188638102
1,-0.869552438665553,0.5916786627798742,1.2390135689880533,4.2578870551618415,0.06058793742661586
0,-1.7869100171174586,0.5864180948672851,0.16507677373669669,2.900887979017376,-0.017424078007837955
0,0.404270861710224,0.08012514165936288,-1.6038930007176346,2.961417828338581,0.012167523330450743
1,-0.1968816628191845,0.33083169724776884,2.340180115054641,5.318206380967821,-0.006933759244409705
1,-0.36253959158136373,-0.1418250653093353,-0.8724292258937073,0.838278746661648,0.007695733279205724
1,0.3749212274468216,-0.4097611361390738,1.3560226666761064,3.5075137497792706,-0.041009286425298
1,1.473751449920508,1.9444780685495435,0.1603406063871503,5.182667304830614,-0.10619141798970422
0,-0.5761088054626329,-1.6727048037284604,0.19181244890919394,1.5815601186618615,-0.06053138903016214
0,1.2627753866699039,0.8505822646580506,1.445526859635393,5.858504080039937,0.07540650121072676
0,1.6818737124336922,0.6541585505693868,-1.897380394755839,2.713960685522853,-0.2105970204478148
1,2.2515037978737005,-0.17471246771319518,1.617274937616384,3.8166670795965314,-0.02855805210932354
1,-0.6236629946777345,0.5509628088306223,0.15285020404491007,1.9647028909766684,-0.055944105504369235
1,0.06525778594236364,-0.3168860949038581,0.7034482440720962,1.031209990839323,-0.04603846148665136
1,-0.9326761300571088,0.7687673365404732,0.03714265522521794,3.7220945572817437,-0.14428684901871636
0,-0.5327696709960822,-0.07602053692335822,-1.4004918807287587,-0.3907552360692017,-0.1597917669967747
0,-0.6223903490997825,-0.44124503890037114,-0.11289544696536229,0.3660112034423623,0.18192318288476325
0,-0.07474922465668721,0.20945892558200588,-0.43486033568622445,4.177532931660369,0.03207207347983606
0,-1.2825207384814832,0.0815652591391192,-1.3023180697321615,0.6879983326154258,0.0775942384109473
0,0.16709212078465288,0.6678763209535175,-0.010019872755804366,1.4918042455319156,-0.032770437682205854
0,-0.8297336245588931,0.9835116775398006,0.0728006026185838,3.3414336387635823,-0.021134693639236486
1,1.742918292931932,-0.28539156341148336,1.2926428923423754,4.8678714544543045,-0.07282133818019855
0,-0.48825359346822106,-0.14613759657161662,0.8126652502230012,-0.18890517294670134,-0.06665450541077657
0,-1.1236526437836927,-2.0423209670509186,2.5237576364362724,2.678468862326111,-0.03271540075478068
0,-0.29110439684650996,-0.3407387213191159,-0.5337217112007235,1.4852048453823834,0.03042132564109508
1,-0.6128881712473488,-1.1187599982134264,0.860715704005771,2.330257211150654,-0.030218563517321217
1,0.5237280307328374,0.2867745917503718,0.28273212789514646,3.004734634077291,0.023341271459023635
0,0.7502767150139085,1.48062102188642,-1.2561311620238997,1.592094684761313,-0.02765181060737694
0,0.8672423612442506,1.3222853610395577,1.9387128830880094,4.199426459600347,-0.06333478661195259
1,0.6598738520099587,-0.05431833813135051,1.534400291728782,5.2517570597948895,-0.20324251927745396
1,0.14214968732250974,0.6705222725084053,0.09792142632446776,3.928849711501599,-0.006910707428097545
1,1.0149111072860182,0.44498226000028807,0.9914861849062176,4.993332577600934,-0.031233483348053773
1,1.6165020844725662,-0.6982679163400081,-0.8632527595407373,3.6330498047091866,0.06819064611993327
1,-0.2680619605235007,0.6410013567120251,-0.33467095577680345,3.3501903938366455,-0.03762162226465206
0,1.2145565494543569,0.9096609989063316,0.9604014516764363,3.6437374737009063,-0.15242191196035
1,1.7220829284147905,1.960179904977889,-0.059286732232938885,4.978997818101956,-0.01696772556622184
1,0.865353422592903,-0.8451301032203964,0.9932929806882894,2.631178161527915,-9.294141615763448e-5
0,0.7213931933540194,-0.12303282856218622,1.045826840986574,3.1322426692596435,-0.056009290393879675
0,0.4166456544446653,1.7046011025288723,1.6350440805150037,4.210895876590877,0.09106301247682372
1,0.5983345329014667,1.2355611237675101,0.467391971057384,3.7378849121848172,-0.12916567771907925
1,-0.211596769769788,-2.277770072509098,-0.16067550192645091,2.1318707607311866,-0.19974521539956624
0,0.2680511828386166,0.7096397293788573,-0.4803739639797926,4.001184786498729,0.06900015434403846
0,-1.0997288518715411,-1.0832051601874555,0.5952158170728606,0.2637402977702114,-0.03070431959989747
1,0.002528317351580201,0.3373969081425908,0.35931212585742384,4.839101101304435,-0.031396621570317744
1,-0.21295357181238728,1.0504580127495593,1.4606562299726067,5.311326756478048,-0.08057042513194321
1,0.8887233163746776,-0.7497596230755654,-0.12415107932642748,1.4903982055894258,-0.027352661838885448
1,1.1410497972017817,0.5521856037751514,-0.4943654055446576,2.3560875315412035,-0.03363064014133778
0,-0.4168927081757812,2.0343583758990667,0.8039483645076384,3.344272348351207,0.029517024366042945
1,0.4672446338640636,1.7439587882992602,1.346382789748946,4.943623609639427,-0.07228390199462399
1,0.7228489496997451,3.5933882727461417,0.5374864252556852,5.940645227311597,0.09445320577273697
0,-0.7118686886700069,-2.0675860758152567,0.6858407109199505,1.0283860988735927,0.02387998634685752
0,-0.3553855724242401,0.31471339138449334,0.8052063255850721,2.602918124918591,-0.20048567759477687
1,0.03660081524070295,0.5456435140730372,-2.1753036645133887,0.934147130067737,0.11914188774951467
1,1.411394199985741,0.7758026889752212,0.25458206894850377,4.068928779255788,0.024043478227060683
0,-0.07416105938100784,0.06046530860354929,0.7014588860314331,4.363637925266737,-0.05917966599910175
1,-0.6418928223787875,0.6982222581940126,0.33710680672940485,2.1898702309301,-0.05701568300133672
0,-0.06622058750272423,-2.859784780743797,0.7407799709793079,1.6413309169808707,0.005843982433376125
0,-1.1377488655944403,-0.8349586855523368,-0.6688369245727531,-0.09236125214950384,-0.049150576615596374
0,1.1963238496836488,-0.6433074499163002,-0.8331986564339474,1.64946912264777,0.1714583047971071
0,-0.5228382357250951,-0.07627330892089076,-1.3684163742990454,1.9390788888786774,0.02845270652213209
0,0.5419258276064199,-0.861031482654888,-1.980413138771707,-0.9364878105842026,0.24539657924138886
0,-0.6951865680266293,0.5991039280866952,1.2781044232532264,2.298370614233377,-0.058577457976593264
0,-1.699664680160654,-1.2227111978670444,-0.29398650757181227,1.0832106505673065,-0.08733101978368764
0,0.8836076731776193,0.5013510612296587,-0.08649755835529523,4.590826621478943,-0.04038523176709992
0,-1.0129241044126354,0.564325382094859,2.102052578053396,4.726109705892284,0.053788514395319835
0,0.1604396343235062,-0.5095455195583074,-0.5377362682863793,0.37789655923208537,-0.1765129776073625
1,0.6501857856703812,0.6542214890830776,0.43970183982291655,3.298990100470203,-0.16448656113694762
1,1.4274607622306776,0.9985164694073044,1.7672777576736582,5.799360059206297,0.012698712383340617
0,0.4353689611719519,0.3591594566845593,0.21385310272351093,2.213304362582688,0.04782242235590537
1,1.7292880179147612,0.45867715742398496,2.0469120915323615,5.875280312272895,0.01711739122100034
1,2.8340905481700647,0.5301738260601028,2.219303205384427,6.69308555721859,-0.03772574727507787
0,0.2627073225759133,0.7955159415101719,0.28672913939938355,3.3162215710321914,0.016197941455598688
0,1.6367548004889456,0.6384490605676949,0.9660131121471126,4.960136955186414,0.03828115373623265
0,1.2051993756603239,-0.694591878499228,-1.5828255508844344,0.07259833604196092,0.03707891146859059
0,-0.23732572027910342,0.36487731109130345,-0.200546808266375,2.177481361366644,0.13118241321252885
1,-1.6986764032811204,-0.46224766733143935,0.3452804186291493,1.1701295316838516,0.06638018420636879
0,-1.3469417139972097,1.4429082932622486,-1.0588605704210816,0.4068075382881911,-0.08997819850205968
0,0.7735948872582957,-0.5548400109932334,2.2946880353499055,5.218624399694758,0.068401365199101
1,0.6758944699936905,0.7849493128358888,-0.06544725931740511,3.3428248066799524,0.11262131856725488
0,0.007591039099181764,-1.5919133347038485,-0.04632743763655674,0.6794961562354155,-0.028511509043537567
0,1.1436197741161922,-0.2729305747501508,-0.7048326803145533,2.199365287129382,0.17329763231759931
0,0.2886005429770678,0.12540442160928134,0.8201042591131679,2.4502277989323775,0.048800512137560294
1,-0.47604766596530573,0.4496604496845925,1.0877021732677108,5.348245154097637,-0.03084940285943978
0,-0.6514513486067932,0.19825108325928506,0.1363270645201555,3.0838566818105306,-0.14183237389008782
1,0.2790425821763002,-0.07222003089672552,-0.5754212292712906,1.5088828474624123,0.08037739459650026
1,-0.029182264462604832,-0.9068145243353058,0.0040940288113518394,2.006955525991021,-0.17562538412977838
1,-0.1384630939939308,0.26047258785350225,-0.01330505534114924,4.474436963426232,0.08301553772769862
0,1.0558810630823876,0.5311738408591068,0.8002645619577129,2.4389311412180508,0.10500026293933257
0,-1.1907131273523948,0.3560751973771007,1.020200024120183,2.084511148589018,-0.05550151065870173
0,-1.3469940183596307,0.39698605492458866,-1.4864783455075303,1.416946374832232,-0.04368682686155345
